session_key,try_seq,terminal_key,merchant_key,category_id,category_title,amount,adjusted_fee,session_status,try_status,switch_response_code,psp_code,issuer_bank_code,payer_card_key,verify_type,init_time_ms,verify_time_ms,created_at,try_created_at,verified_at,settled_at,expire_in
1695424,11,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-04,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:34:14,,,2026-01-24 02:01:44
1695424,10,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-03,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:34:04,,,2026-01-24 02:01:44
1695424,9,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-05,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:33:46,,,2026-01-24 02:01:44
1695424,8,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-02,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:33:39,,,2026-01-24 02:01:44
1695424,7,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-04,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:33:35,,,2026-01-24 02:01:44
1695424,6,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-03,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:33:28,,,2026-01-24 02:01:44
1695424,5,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-05,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:32:52,,,2026-01-24 02:01:44
1695424,4,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-02,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:32:43,,,2026-01-24 02:01:44
1695424,3,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-04,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:32:32,,,2026-01-24 02:01:44
1695424,2,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-03,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:32:21,,,2026-01-24 02:01:44
1695424,1,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-05,,,Automated,,,2026-01-24 01:31:44,2026-01-24 01:31:44,,,2026-01-24 02:01:44
1163315,0,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,NoAttempt,,,,,Automated,,,2026-01-24 01:34:41,,,,2026-01-24 02:04:41
204568,8,T318,M145,48160002,ارائه دهنده خدمات اینترنت,1390000,16720,Failed,InBank,,PSP-02,,,Automated,,,2026-01-24 02:28:28,2026-01-24 02:30:19,,,2026-01-24 02:58:28
204568,7,T318,M145,48160002,ارائه دهنده خدمات اینترنت,1390000,16720,Failed,InBank,,PSP-04,,,Automated,,,2026-01-24 02:28:28,2026-01-24 02:30:08,,,2026-01-24 02:58:28
204568,6,T318,M145,48160002,ارائه دهنده خدمات اینترنت,1390000,16720,Failed,InBank,,PSP-03,,,Automated,,,2026-01-24 02:28:28,2026-01-24 02:29:57,,,2026-01-24 02:58:28
204568,4,T318,M145,48160002,ارائه دهنده خدمات اینترنت,1390000,16720,Failed,InBank,,PSP-05,,,Automated,,,2026-01-24 02:28:28,2026-01-24 02:29:30,,,2026-01-24 02:58:28
204568,5,T318,M145,48160002,ارائه دهنده خدمات اینترنت,1390000,16720,Failed,InBank,,PSP-02,,,Automated,,,2026-01-24 02:28:28,2026-01-24 02:29:31,,,2026-01-24 02:58:28
204568,3,T318,M145,48160002,ارائه دهنده خدمات اینترنت,1390000,16720,Failed,InBank,,PSP-04,,,Automated,,,2026-01-24 02:28:28,2026-01-24 02:29:19,,,2026-01-24 02:58:28
204568,2,T318,M145,48160002,ارائه دهنده خدمات اینترنت,1390000,16720,Failed,InBank,,PSP-03,,,Automated,,,2026-01-24 02:28:28,2026-01-24 02:29:08,,,2026-01-24 02:58:28
204568,1,T318,M145,48160002,ارائه دهنده خدمات اینترنت,1390000,16720,Failed,InBank,,PSP-05,,,Automated,,,2026-01-24 02:28:28,2026-01-24 02:28:32,,,2026-01-24 02:58:28
1982095,1,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-05,,,Automated,100,,2026-01-24 10:11:13,2026-01-24 10:11:13,,,2026-01-24 10:41:13
1685285,1,T318,M145,48160002,ارائه دهنده خدمات اینترنت,12490000,105520,Failed,InBank,,PSP-05,,,Automated,92,,2026-01-24 10:11:19,2026-01-24 10:11:18,,,2026-01-24 10:41:19
372047,1,T318,M145,48160002,ارائه دهنده خدمات اینترنت,9890000,84720,Verified,Verified,,PSP-05,BANK-17,CARD-145374,Automated,100,159,2026-01-24 12:06:10,2026-01-24 12:06:14,2026-01-24 12:07:02,2026-01-24 12:07:00,2026-01-24 12:36:10
1739273,1,T318,M145,48160002,ارائه دهنده خدمات اینترنت,6790000,59920,Failed,InBank,,PSP-05,,,Automated,136,,2026-01-25 10:58:29,2026-01-25 10:58:34,,,2026-01-25 11:28:29
1263020,0,T318,M145,48160002,ارائه دهنده خدمات اینترنت,6790000,59920,Failed,NoAttempt,,,,,Automated,,,2026-01-25 11:03:41,,,,2026-01-25 11:33:41
1148735,0,T318,M145,48160002,ارائه دهنده خدمات اینترنت,6790000,59920,Failed,NoAttempt,,,,,Automated,,,2026-01-25 11:06:09,,,,2026-01-25 11:36:09
1378736,0,T318,M145,48160002,ارائه دهنده خدمات اینترنت,6790000,59920,Failed,NoAttempt,,,,,Automated,,,2026-01-25 11:11:42,,,,2026-01-25 11:41:42
645337,1,T318,M145,48160002,ارائه دهنده خدمات اینترنت,6790000,59920,Verified,Verified,,PSP-05,BANK-27,CARD-188168,Automated,213,139,2026-01-25 12:09:27,2026-01-25 12:09:28,2026-01-25 12:10:17,2026-01-25 12:10:16,2026-01-25 12:39:27
268443,2,T318,M145,48160002,ارائه دهنده خدمات اینترنت,30001,5840,Failed,InBank,PSP-03:56,PSP-03,,,Automated,196,,2026-01-31 15:37:06,2026-01-31 15:37:10,,,2026-01-31 16:07:06
268443,1,T318,M145,48160002,ارائه دهنده خدمات اینترنت,30001,5840,Failed,InBank,,PSP-05,,,Automated,105,,2026-01-31 15:37:06,2026-01-31 15:37:06,,,2026-01-31 16:07:06
1752063,1,T342,M187,82410000,مراکز آموزشی مجازی,5900000,52800,Failed,InBank,,PSP-03,,,Automated,186,,2026-01-08 20:03:18,2026-01-08 20:03:20,,,2026-01-08 20:33:18
1592163,1,T342,M187,82410000,مراکز آموزشی مجازی,5900000,52800,Verified,Verified,,PSP-03,BANK-27,CARD-148656,Automated,113,83,2026-01-08 20:12:22,2026-01-08 20:12:23,2026-01-08 20:13:16,2026-01-08 20:13:13,2026-01-08 20:42:22
1018016,1,T78,M215,56610001,کیف و کفش فروشی,11880000,100640,Failed,Failed,,PSP-01,,,Automated,153,,2026-01-01 13:54:19,2026-01-01 13:54:20,,,2026-01-01 14:24:19
561496,1,T78,M215,56610001,کیف و کفش فروشی,11880000,100640,Verified,Verified,,PSP-01,BANK-08,CARD-192289,Automated,96,102,2026-01-01 14:11:57,2026-01-01 14:11:57,2026-01-01 14:12:29,2026-01-01 14:12:27,2026-01-01 14:41:57
1918454,0,T78,M215,56610001,کیف و کفش فروشی,158000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-01 16:14:42,,,,2026-01-01 16:44:41
768933,1,T78,M215,56610001,کیف و کفش فروشی,114611520,197600,Verified,Verified,,PSP-01,BANK-31,CARD-91916,Automated,82,182,2026-01-01 16:16:15,2026-01-01 16:16:32,2026-01-01 16:17:36,2026-01-01 16:17:05,2026-01-01 16:46:15
358193,0,T78,M215,56610001,کیف و کفش فروشی,198000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-01 18:34:06,,,,2026-01-01 19:04:07
18932,0,T78,M215,56610001,کیف و کفش فروشی,198000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-01 18:35:06,,,,2026-01-01 19:05:06
1881725,0,T78,M215,56610001,کیف و کفش فروشی,198000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-01 18:39:20,,,,2026-01-01 19:09:20
334816,0,T78,M215,56610001,کیف و کفش فروشی,198000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-01 20:19:32,,,,2026-01-01 20:49:32
1136834,1,T78,M215,56610001,کیف و کفش فروشی,318000000,197600,Failed,InBank,,PSP-01,,,Automated,81,,2026-01-01 20:20:37,2026-01-01 20:20:56,,,2026-01-01 20:50:37
255063,0,T78,M215,56610001,کیف و کفش فروشی,198000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-01 20:21:56,,,,2026-01-01 20:51:56
1581580,1,T78,M215,56610001,کیف و کفش فروشی,158000000,197600,Verified,Verified,,PSP-01,BANK-14,CARD-98173,Automated,185,202,2026-01-01 22:49:36,2026-01-01 22:49:37,2026-01-01 22:50:09,2026-01-01 22:50:06,2026-01-01 23:19:36
1531341,1,T78,M215,56610001,کیف و کفش فروشی,318000000,197600,Verified,Verified,,PSP-01,BANK-31,CARD-90008,Automated,109,145,2026-01-02 17:03:37,2026-01-02 17:04:21,2026-01-02 17:06:19,2026-01-02 17:06:03,2026-01-02 17:33:37
1191265,1,T78,M215,56610001,کیف و کفش فروشی,24900000,197600,Verified,Verified,,PSP-01,BANK-18,CARD-362217,Automated,259,105,2026-01-03 22:07:56,2026-01-03 22:07:57,2026-01-03 22:08:55,2026-01-03 22:08:53,2026-01-03 22:37:55
234109,1,T78,M215,56610001,کیف و کفش فروشی,100000000,197600,Verified,Verified,,PSP-01,BANK-23,CARD-60859,Automated,153,188,2026-01-04 12:25:10,2026-01-04 12:25:29,2026-01-04 12:27:55,2026-01-04 12:27:35,2026-01-04 12:55:10
420032,1,T78,M215,56610001,کیف و کفش فروشی,36800000,197600,Verified,Verified,,PSP-01,BANK-14,CARD-369978,Automated,167,123,2026-01-04 16:23:24,2026-01-04 16:23:25,2026-01-04 16:23:50,2026-01-04 16:23:48,2026-01-04 16:53:24
2034384,1,T78,M215,56610001,کیف و کفش فروشی,10000000,85600,Verified,Verified,,PSP-01,BANK-06,CARD-349124,Automated,180,112,2026-01-04 16:48:22,2026-01-04 16:52:17,2026-01-04 16:53:12,2026-01-04 16:52:44,2026-01-04 17:18:23
1533943,0,T78,M215,56610001,کیف و کفش فروشی,268000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-05 11:53:37,,,,2026-01-05 12:23:37
1491899,0,T78,M215,56610001,کیف و کفش فروشی,268000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-05 11:53:47,,,,2026-01-05 12:23:47
1279092,0,T78,M215,56610001,کیف و کفش فروشی,268000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-05 11:53:57,,,,2026-01-05 12:23:57
1603278,1,T196,M43,56610001,کیف و کفش فروشی,1008500,13667,Verified,Verified,,PSP-03,BANK-31,CARD-282865,Automated,113,85,2026-01-01 00:00:17,2026-01-01 00:00:18,2026-01-01 00:01:19,2026-01-01 00:01:17,2026-01-01 00:30:17
618759,1,T78,M215,56610001,کیف و کفش فروشی,268000000,197600,Verified,Verified,,PSP-01,BANK-27,CARD-397023,Automated,97,78,2026-01-05 11:54:10,2026-01-05 11:55:45,2026-01-05 11:56:16,2026-01-05 11:56:12,2026-01-05 12:24:10
161216,1,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Verified,Verified,,PSP-03,BANK-31,CARD-10483,Automated,274,123,2026-01-01 00:00:18,2026-01-01 00:00:20,2026-01-01 00:00:59,2026-01-01 00:00:58,2026-01-01 00:30:18
1998477,1,T78,M215,56610001,کیف و کفش فروشی,128000000,197600,Failed,InBank,,PSP-01,,,Automated,185,,2026-01-05 12:09:03,2026-01-05 12:09:04,,,2026-01-05 12:39:03
135964,1,T196,M43,56610001,کیف و کفش فروشی,757250,11658,Verified,Verified,,PSP-03,BANK-31,CARD-86730,Automated,87,163,2026-01-01 00:03:53,2026-01-01 00:03:54,2026-01-01 00:05:41,2026-01-01 00:05:40,2026-01-01 00:33:53
1696392,1,T78,M215,56610001,کیف و کفش فروشی,178000000,197600,Verified,Verified,,PSP-01,BANK-31,CARD-397820,Automated,131,140,2026-01-06 11:15:43,2026-01-06 11:16:09,2026-01-06 11:16:47,2026-01-06 11:16:40,2026-01-06 11:45:43
904647,0,T196,M43,56610001,کیف و کفش فروشی,757250,11658,Failed,NoAttempt,,,,,Automated,,,2026-01-01 00:09:26,,,,2026-01-01 00:39:26
525920,1,T196,M43,56610001,کیف و کفش فروشی,757250,11658,Verified,Verified,,PSP-03,BANK-14,CARD-265716,Automated,73,126,2026-01-01 00:09:27,2026-01-01 00:09:29,2026-01-01 00:10:31,2026-01-01 00:10:29,2026-01-01 00:39:27
2051217,1,T78,M215,56610001,کیف و کفش فروشی,218000000,197600,Verified,Verified,,PSP-01,BANK-14,CARD-131747,Automated,185,93,2026-01-06 11:29:35,2026-01-06 11:31:49,2026-01-06 11:32:54,2026-01-06 11:32:18,2026-01-06 11:59:35
119914,1,T196,M43,56610001,کیف و کفش فروشی,948200,13186,Verified,Verified,,PSP-03,BANK-18,CARD-170400,Automated,242,181,2026-01-01 00:10:56,2026-01-01 00:10:58,2026-01-01 00:13:23,2026-01-01 00:13:22,2026-01-01 00:40:56
1903155,0,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Failed,NoAttempt,,,,,Automated,,,2026-01-01 00:22:37,,,,2026-01-01 00:52:37
2060078,0,T78,M215,56610001,کیف و کفش فروشی,138000000,197600,Failed,NoAttempt,,,,,Automated,,,2026-01-06 13:09:22,,,,2026-01-06 13:39:22
1892514,1,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Verified,Verified,,PSP-03,BANK-14,CARD-399535,Automated,79,190,2026-01-01 00:22:39,2026-01-01 00:22:40,2026-01-01 00:23:24,2026-01-01 00:23:23,2026-01-01 00:52:39
24813,1,T78,M215,56610001,کیف و کفش فروشی,113330000,197600,Verified,Verified,,PSP-01,BANK-29,CARD-112157,Automated,106,312,2026-01-06 13:09:59,2026-01-06 13:10:18,2026-01-06 13:12:14,2026-01-06 13:12:06,2026-01-06 13:39:59
485767,1,T196,M43,56610001,کیف و کفش فروشی,2958200,29266,Verified,Verified,,PSP-03,BANK-14,CARD-211208,Automated,160,104,2026-01-01 00:24:03,2026-01-01 00:24:04,2026-01-01 00:25:34,2026-01-01 00:25:33,2026-01-01 00:54:03
1590577,1,T78,M215,56610001,کیف و کفش فروشی,58000000,197600,Verified,Verified,,PSP-01,BANK-27,CARD-346412,Automated,201,98,2026-01-06 14:15:07,2026-01-06 14:15:08,2026-01-06 14:16:44,2026-01-06 14:16:42,2026-01-06 14:45:07
2011814,1,T196,M43,56610001,کیف و کفش فروشی,2968250,29346,Verified,Verified,,PSP-03,BANK-14,CARD-392484,Automated,92,245,2026-01-01 00:33:55,2026-01-01 00:33:58,2026-01-01 00:36:02,2026-01-01 00:36:00,2026-01-01 01:03:55
1255813,1,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Verified,Verified,,PSP-03,BANK-24,CARD-234391,Automated,155,204,2026-01-01 00:34:41,2026-01-01 00:34:44,2026-01-01 00:35:55,2026-01-01 00:35:53,2026-01-01 01:04:42
838833,1,T261,M210,48160002,ارائه دهنده خدمات اینترنت,1000000,13600,Verified,Verified,,PSP-03,BANK-18,CARD-379791,Manual,224,143,2026-01-01 00:27:17,2026-01-01 00:27:22,2026-01-01 00:28:40,2026-01-01 00:28:40,2026-01-01 00:57:17
31844,1,T78,M215,56610001,کیف و کفش فروشی,73600000,197600,Verified,Verified,,PSP-01,BANK-14,CARD-369978,Automated,168,227,2026-01-06 20:32:09,2026-01-06 20:32:10,2026-01-06 20:32:30,2026-01-06 20:32:28,2026-01-06 21:02:09
178083,1,T261,M210,48160002,ارائه دهنده خدمات اینترنت,1000000,13600,Verified,Verified,,PSP-03,BANK-22,CARD-107404,Manual,148,106,2026-01-01 02:12:47,2026-01-01 02:12:49,2026-01-01 02:13:43,2026-01-01 02:13:43,2026-01-01 02:42:47
1841903,1,T261,M210,48160002,ارائه دهنده خدمات اینترنت,2700000,27200,Verified,Verified,,PSP-03,BANK-12,CARD-95597,Manual,174,87,2026-01-01 07:50:39,2026-01-01 07:50:41,2026-01-01 07:51:45,2026-01-01 07:51:45,2026-01-01 08:20:40
1797865,1,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Verified,Verified,,PSP-03,BANK-18,CARD-284389,Automated,80,79,2026-01-01 00:38:52,2026-01-01 00:38:54,2026-01-01 00:39:40,2026-01-01 00:39:38,2026-01-01 01:08:52
829410,0,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Failed,NoAttempt,,,,,Automated,,,2026-01-01 00:50:22,,,,2026-01-01 01:20:23
1632757,1,T78,M215,56610001,کیف و کفش فروشی,59800000,197600,Verified,Verified,,PSP-01,BANK-18,CARD-351824,Automated,86,187,2026-01-07 10:41:22,2026-01-07 10:41:38,2026-01-07 10:42:33,2026-01-07 10:42:23,2026-01-07 11:11:23
128330,1,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Verified,Verified,,PSP-03,BANK-27,CARD-237114,Automated,82,162,2026-01-01 00:50:24,2026-01-01 00:50:27,2026-01-01 00:50:56,2026-01-01 00:50:55,2026-01-01 01:20:24
938668,0,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Failed,NoAttempt,,,,,Automated,,,2026-01-01 01:00:33,,,,2026-01-01 01:30:33
601613,1,T261,M210,48160002,ارائه دهنده خدمات اینترنت,1000000,13600,Verified,Verified,,PSP-03,BANK-14,CARD-291590,Manual,91,195,2026-01-01 08:06:28,2026-01-01 08:06:29,2026-01-01 08:07:38,2026-01-01 08:07:38,2026-01-01 08:36:28
33407,1,T78,M215,56610001,کیف و کفش فروشی,15840000,132320,Verified,Verified,,PSP-01,BANK-14,CARD-173611,Automated,116,209,2026-01-07 19:25:36,2026-01-07 19:25:55,2026-01-07 19:26:23,2026-01-07 19:26:21,2026-01-07 19:55:37
393628,1,T261,M210,48160002,ارائه دهنده خدمات اینترنت,2700000,27200,Verified,Verified,,PSP-03,BANK-14,CARD-247798,Manual,81,202,2026-01-01 08:30:54,2026-01-01 08:30:55,2026-01-01 08:31:40,2026-01-01 08:31:39,2026-01-01 09:00:54
1540381,1,T261,M210,48160002,ارائه دهنده خدمات اینترنت,1000000,13600,Verified,Verified,,PSP-03,BANK-31,CARD-219600,Manual,143,162,2026-01-01 08:36:18,2026-01-01 08:36:20,2026-01-01 08:37:24,2026-01-01 08:37:24,2026-01-01 09:06:18
636341,1,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Verified,Verified,,PSP-03,BANK-31,CARD-396466,Automated,75,108,2026-01-01 01:00:43,2026-01-01 01:00:44,2026-01-01 01:01:36,2026-01-01 01:01:34,2026-01-01 01:30:43
2049731,0,T196,M43,56610001,کیف و کفش فروشی,767300,11738,Failed,NoAttempt,,,,,Automated,,,2026-01-01 01:00:46,,,,2026-01-01 01:30:46
1449888,1,T78,M215,56610001,کیف و کفش فروشی,178000000,197600,Failed,InBank,,PSP-01,,,Automated,99,,2026-01-08 13:03:40,2026-01-08 13:03:44,,,2026-01-08 13:33:40
473532,1,T196,M43,56610001,کیف و کفش فروشی,1008500,13667,Verified,Verified,,PSP-03,BANK-14,CARD-261106,Automated,82,89,2026-01-01 01:08:28,2026-01-01 01:08:30,2026-01-01 01:09:20,2026-01-01 01:09:19,2026-01-01 01:38:28
1333299,1,T196,M43,56610001,کیف و کفش فروشی,1330100,16240,Failed,InBank,,PSP-03,,,Automated,148,,2026-01-01 01:10:37,2026-01-01 01:10:39,,,2026-01-01 01:40:37
763820,1,T261,M210,48160002,ارائه دهنده خدمات اینترنت,2700000,27200,Verified,Verified,,PSP-03,BANK-31,CARD-6926,Manual,106,125,2026-01-01 08:40:49,2026-01-01 08:40:51,2026-01-01 08:41:20,2026-01-01 08:41:20,2026-01-01 09:10:49
2059918,1,T78,M215,56610001,کیف و کفش فروشی,9400000,80800,Paid,Paid,,PSP-01,BANK-27,CARD-125432,Automated,180,117,2026-01-08 16:48:49,2026-01-08 16:49:39,,2026-01-08 16:52:48,2026-01-08 17:18:49
1962375,1,T261,M210,48160002,ارائه دهنده خدمات اینترنت,1000000,13600,Verified,Verified,,PSP-03,BANK-15,CARD-127628,Manual,79,85,2026-01-01 09:56:29,2026-01-01 09:56:31,2026-01-01 09:57:17,2026-01-01 09:57:17,2026-01-01 10:26:29
1028150,1,T196,M43,56610001,کیف و کفش فروشی,1139150,14712,Verified,Verified,,PSP-03,BANK-31,CARD-208919,Automated,84,109,2026-01-01 01:10:43,2026-01-01 01:10:45,2026-01-01 01:11:52,2026-01-01 01:11:51,2026-01-01 01:40:43
457891,0,T196,M43,56610001,کیف و کفش فروشی,1078850,14230,Failed,NoAttempt,,,,,Automated,,,2026-01-01 01:14:34,,,,2026-01-01 01:44:33
834482,1,T196,M43,56610001,کیف و کفش فروشی,1078850,14230,Verified,Verified,,PSP-03,BANK-27,CARD-360328,Automated,173,155,2026-01-01 01:14:36,2026-01-01 01:14:39,2026-01-01 01:15:11,2026-01-01 01:15:09,2026-01-01 01:44:36
1439407,0,T78,M215,56610001,کیف و کفش فروشی,9400000,80800,Failed,NoAttempt,,,,,Automated,,,2026-01-08 16:50:25,,,,2026-01-08 17:20:26
1991517,1,T196,M43,56610001,کیف و کفش فروشی,1078850,14230,Verified,Verified,,PSP-03,BANK-14,CARD-391405,Automated,79,89,2026-01-01 01:15:01,2026-01-01 01:15:01,2026-01-01 01:15:55,2026-01-01 01:15:55,2026-01-01 01:45:01
